label,zero_crossing_rate,rmse,spectral_centroid,spectral_bandwidth,rolloff,chroma_stft,tempo,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39
chirping_birds,0.17974187935034802,0.0374633,4121.830078622347,2695.4838107722476,6193.968423723898,0.33233312,121.54085153847187,-399.86395,108.94698,-12.104243,98.70944,-16.891417,-15.863408,27.397512,4.1415997,-22.51181,15.691618,-9.991779,10.180871,8.86347,7.316042,25.855995,6.7655807,11.355061,17.445923,6.371786,8.73043,9.054439,-2.8428152,9.488274,-5.0899305,-2.0694065,2.9628623,-3.260593,1.6890593,2.1991525,1.9583311,4.966815,2.5705667,4.4482,6.1456923,-0.26642227,4.877811,-3.288452,-1.7448466,-0.925062,-2.8147097
chirping_birds,0.07669980785962877,0.03282288,3078.9674332577415,3062.9097023967233,6133.315735571346,0.6423432,127.53606425868719,-406.9544,117.0714,-5.433232,92.83377,-14.103228,-7.2053113,31.604168,5.3305125,-14.4015255,20.182598,5.757105,13.612493,9.346715,14.717821,19.42623,6.738042,15.8842535,10.384546,8.115691,7.6137376,2.792208,1.3253461,7.1311755,-1.3887013,7.4231915,1.6779392,2.1859713,7.187121,0.36565053,6.4207544,5.7780743,1.6978238,5.3070865,3.3140845,0.7101222,4.0050445,-4.008014,3.4050086,-1.6458638,-5.1577353
rain,0.13719456931554525,0.15410493,3518.0016719826535,2641.900654437006,6453.815731039733,0.69697946,125.05387065860168,-67.37808,152.2045,-109.552216,67.52517,-39.781754,21.671444,-7.62673,3.7702308,7.987291,-0.2932657,6.925874,2.7620373,2.2478507,6.695021,-0.20248821,6.1563325,-1.0490873,3.9399776,3.0321167,1.0904284,4.076542,-2.9799438,5.730026,-3.6193225,5.607221,-4.3001184,5.171013,-2.282546,2.5018592,-0.85746306,-0.24603614,1.2989019,-2.5608413,2.6524622,-4.0313916,4.9391193,-3.963022,5.381592,-3.36536,4.3639345
crow,0.10126341357308585,0.050018728,2787.0554145857495,1877.7159085250055,5135.294237601508,0.39878595,109.3345407158516,-303.15012,148.43526,-132.49922,5.635039,-25.202496,-22.055155,37.76027,-17.377745,-26.362152,-8.832835,-7.665976,0.5938643,2.7196782,-0.15448989,-3.3142762,0.25162065,-9.488202,-12.41876,-0.028050061,-8.270803,-10.403097,-1.5965961,-6.865809,-5.976914,-0.6907268,-1.6755433,-1.0613544,-2.702588,-2.6826055,-2.12515,-4.180698,-1.8756624,-1.8244681,-2.7893424,-2.8683796,-2.9568882,0.417072,-2.8564107,-4.570343,-0.047000717
crow,0.07802303871809745,0.02746461,2105.48178265633,1409.268123707376,3795.039696925754,0.2673261,112.78446014347735,-428.64923,111.198975,-86.27063,7.65631,-18.623707,-15.350973,34.932972,-8.169526,-22.114668,-6.1392016,-5.9618845,0.7208964,6.027563,-1.8398672,-6.480872,-0.29604417,-8.4018135,-12.9984045,-1.3787332,-2.5357578,-7.000658,-3.4877474,-3.2020426,-2.7773788,-2.3384087,-2.86986,-0.42470178,-2.0086517,-4.06839,-1.7709306,-1.8810192,-2.1134682,-2.0024898,-2.0593653,-2.0121894,-1.5748461,0.4477369,-2.3036008,-3.463409,-0.09717476
toilet_flush,0.1627007504350348,0.06537498,5037.01365606624,4189.897262615213,9831.13127175174,0.51596636,118.74408607939846,-141.6541,76.91267,-53.971123,25.741884,-23.734167,20.358921,-13.799099,14.395986,-19.400892,10.784951,-12.052682,4.9072323,-10.837347,0.05070556,-10.66703,1.2033066,-14.149335,-5.8749766,-8.086305,2.728253,3.3279014,14.676071,11.191628,7.723796,-0.97250134,-0.9610331,-3.9052718,-2.4451215,-2.0615325,1.8636489,1.3546956,-0.35476643,1.3572941,-4.8561673,0.053229596,-2.0426676,3.1322844,-2.1026256,1.4786249,-2.540523
drinking_sipping,0.023955236731438515,0.014512267,1369.0564077046806,1542.5545682297363,2655.6784503697795,0.22881986,93.2657459417371,-526.5852,45.924404,2.1714966,3.7457738,-0.9189833,0.16648231,-2.6454308,2.1127841,-0.9611643,2.512985,-0.15358375,1.444703,0.73482525,0.42736673,-0.4394821,0.4928997,0.68098253,-0.29222107,0.09189305,0.112067625,0.414201,0.43692088,-0.78464305,0.45744243,0.13737272,-0.005316785,-0.3745799,-0.1552319,-0.22679013,0.3570961,0.3464674,0.20626046,0.6497873,-0.09740744,0.56981885,0.54938966,0.9472448,0.18973504,0.49166247,0.1365731
rain,0.15206505582946636,0.10102478,3867.3602152972517,2924.2059176540706,6607.296009462007,0.68930095,129.92191955093742,-102.38264,135.22942,-93.92697,72.64612,-40.25812,20.004328,-24.157999,7.903281,-24.482304,11.141266,-17.910852,3.509971,-5.9463162,-2.304903,-4.1800823,-5.6103835,5.548548,-11.707262,6.0391555,-6.984012,5.9356637,-6.0405116,4.7685633,-3.8259141,3.5087018,-3.8229477,2.089937,1.1397533,-0.99758935,1.9816283,-1.3407562,3.6440473,-3.2843826,3.1082523,-2.8074167,2.6439817,-3.2320533,2.5498674,-3.3916667,1.0176831
cat,0.0526403440400232,0.047085863,2005.6189346022234,1637.5431127986528,3596.4945711281903,0.16491643,140.493576059897,-437.60843,56.31366,-49.91108,10.264853,-2.8539028,1.458847,9.371719,1.7614939,-3.2758286,-3.798768,-8.804102,0.9039519,2.9690652,-6.2406673,1.7364904,14.496642,11.897659,7.17728,3.9925735,-7.5935655,-8.6609,-2.1221566,4.056475,1.8402348,-4.980124,-10.569853,-6.19301,1.9964311,4.9251413,3.2681386,-0.92306304,0.7288343,2.1084385,-0.6473111,-4.827309,-7.141539,-4.132242,-0.14422832,-3.9442909,-5.083318
cat,0.05623957729118329,0.022010766,1879.3733735051067,1401.6853520800694,3261.50587750145,0.15613782,150.0298994154261,-548.22266,50.458984,-48.507763,19.486885,-1.9533476,5.330442,3.787139,5.92347,-4.9315743,3.760194,-1.834344,1.4039621,-1.8679664,-6.3067036,4.391925,12.598959,8.485714,4.3187513,5.2314024,-3.7965107,-6.7643538,-0.6442058,2.8137279,1.4176365,-1.965552,-8.095936,-4.320552,-4.1090083,3.1476407,1.8707409,-2.390479,0.1463473,-0.23882543,2.099936,-3.1839495,-7.43171,-5.183845,-0.6794792,-2.1049333,-3.3149476
church_bells,0.07140575152262181,0.04931544,2014.6638074613218,2202.62699468216,3740.4822542053366,0.39546418,122.44690543763068,-273.07812,184.26541,-59.611134,40.812572,6.897959,4.378345,-13.041179,6.882275,-8.672169,6.6035495,0.84042364,6.1338253,8.912908,4.5926247,1.911863,1.1444937,3.1035564,3.2013521,4.5862155,0.21531121,5.7978334,-6.151347,2.8633795,2.216079,4.346299,4.21881,3.9532988,3.2834637,3.3282726,1.1463993,-1.9732069,-3.5938504,-10.142156,-6.2014527,-2.8752475,7.8411794,7.000385,4.0194826,-1.8595296,-3.111857
clock_tick,0.16692194750580047,0.006908585,5949.327989129827,5428.41311019788,12722.176125652551,0.4297667,99.3840144230769,-563.8711,58.588158,-31.929825,-20.341925,-24.945158,1.4263757,-6.206058,12.363501,-7.983003,7.249261,-3.2281413,5.5364795,-4.194333,-6.1335983,-12.899391,1.2089872,-12.394289,-1.3201084,-7.0981765,-3.6090589,-3.9446814,2.1169622,-16.223255,-4.1864414,-2.1260352,-3.020953,-1.5168673,2.4383633,-7.8329897,-7.9204054,2.588218,0.3661454,-7.5709004,-9.012423,-3.173144,-0.61628634,0.9284015,-1.1631823,-1.1023217,-5.5110216
crickets,0.47421172600058004,0.038159482,11386.421819496887,3606.030010314843,15421.52051460992,0.29747444,140.33197613579355,-399.21786,-69.577675,61.97084,24.048744,-25.473473,55.658447,-26.071928,25.196417,-0.487929,20.938637,3.4659617,11.103593,7.3875,11.036511,-4.597107,24.754282,-15.115517,21.096573,-5.311449,13.250523,0.80671865,11.330855,0.666765,10.77779,-0.13417782,7.633145,-0.8472306,7.036532,0.3041501,4.5111356,0.77903026,2.342904,1.1092985,1.933195,0.39571592,2.231533,2.4598415,1.712453,2.7176754,-0.90727323
crickets,0.45513137144721577,0.025497997,10603.1490717938,3673.5822844278528,14066.27766549449,0.35218766,124.85730946890382,-371.12906,-30.753866,51.60035,36.701054,-31.533676,60.884888,-29.63698,30.572186,-6.803993,16.222378,1.538239,10.281743,0.95736754,14.8695,-11.4815035,25.192684,-15.461234,19.727083,-6.3713517,13.709035,-4.714642,14.409121,-4.5639024,9.706689,-3.6350846,8.522945,-4.582741,8.883718,-1.9219275,7.6078587,-1.2070074,6.680836,-1.6379955,7.043074,-3.027262,5.539595,-0.790891,3.0297444,2.7377646,0.19870749
sheep,0.06488815980278423,0.043325085,2337.936860878736,2474.4180291948337,4184.236106075986,0.31787756,130.88162426160704,-332.8742,127.63946,-39.77853,2.676006,4.5229564,-2.7658668,-12.619963,-1.4683493,0.8471107,-11.178793,-0.3138,0.6560966,-0.16024886,-1.2689831,-8.198471,-3.529643,-3.6742337,-1.5054727,-7.663684,-5.686054,-0.95697033,2.8746538,-4.58448,-1.8290473,-2.2817447,2.6871655,1.1652576,-1.7157497,-1.5895046,-2.0012424,0.53266996,1.028428,0.12876269,0.3104827,1.1584675,-4.824287,0.16937426,-4.1658397,-0.8695189,-3.1281235
cow,0.017215595997679814,0.12592173,616.6078830806828,892.6559578913684,892.4538455263921,0.18675703,157.9937533150325,-405.2684,95.403656,-8.655917,-5.907538,-14.134385,3.1690037,-5.298026,0.026738355,2.4953187,1.0556172,2.1007917,-11.102886,-9.391058,-4.1297727,-1.4721416,0.43889824,-4.393232,-2.9190047,-0.9887229,-1.5824803,-2.0558496,-3.5520115,-3.4788291,-3.1653855,-4.222186,-3.658117,-1.6238734,0.19991258,-3.6333215,-1.5949527,1.0080678,0.8250072,-1.9119366,-5.0275044,-1.6885625,-0.30524215,-0.69446564,-2.004743,-5.8514185,-3.015641
coughing,0.04026677602958237,0.19113714,1995.5735359738087,2294.9490488774336,4209.666269395301,0.31378514,129.99775679994906,-245.53705,70.93968,-18.643654,7.647895,-14.498005,6.179983,-6.014036,-5.938844,-5.886427,3.3474915,2.5122745,3.4594285,4.4136734,4.344957,3.0681298,2.9816606,1.7006578,0.1915072,2.3112457,3.0376084,2.3002784,0.6567884,2.553123,1.4866188,1.306912,0.45267013,0.37581098,1.4020288,1.3564264,-0.8748444,-0.87109375,0.15780222,0.9419732,0.6578006,-1.0051935,0.017745052,0.825293,1.8545873,1.2750744,0.97310674
can_opening,0.06824608468677494,0.022814991,3555.4411455199734,3693.654266365215,7688.0030089907195,0.5303286,127.90510626520853,-410.80548,20.12248,0.39677498,10.279604,6.044714,13.298887,11.544387,13.6952715,4.5749907,4.4147305,3.2092915,6.6599073,5.655353,4.103018,2.033622,2.714562,2.2079692,3.1419969,3.687465,3.0515783,1.2290775,0.86330575,1.0934426,2.3426397,0.519251,0.7003571,0.2587494,1.3398875,0.4257898,0.011741063,0.95738846,1.2722946,0.9431573,0.57939804,1.4432892,0.99342364,1.5006523,0.77616686,0.5185512,0.70038706
brushing_teeth,0.23693422817575405,0.087493844,6418.758570319375,4365.051911418153,11403.95439838312,0.48441055,143.5546875,-135.39468,26.009947,-67.90667,16.19073,-48.773674,1.7856481,-28.169338,24.242466,-8.470366,12.163693,-15.702767,6.7080255,-13.399726,7.5715957,-7.8753343,8.082108,-14.60406,0.1647448,-8.283999,6.0307584,-9.1378765,3.4929867,-9.780797,1.4453139,0.5926678,3.308531,-0.62518245,1.0765646,-1.1550169,2.5710936,0.37921333,-0.21954505,0.7839327,-1.6204673,4.0819325,-1.7816564,2.5040326,-4.4080524,0.14019376,-7.0612006
brushing_teeth,0.2703775286397912,0.071220234,6999.725751573514,4452.552360792123,12082.57504350348,0.4968353,146.59530152614911,-156.08385,14.17121,-72.350266,16.799726,-48.822124,19.120224,-20.479156,35.90897,-11.179273,16.970325,-18.366392,11.072586,-17.808947,12.924897,-10.38623,12.2834,-13.049004,6.8948936,-11.457891,9.6287985,-10.26452,3.3171558,-12.452683,7.673333,-3.1141117,1.5824215,-5.851173,2.826826,-0.36322635,-0.18783355,-0.2588895,-0.7635401,-0.1448616,-0.61773485,-1.0183672,-1.9402597,0.39180458,-6.7834797,0.42686865,-7.565797
crickets,0.4025284132105568,0.14067136,9320.606311734433,2124.7522056419893,11114.829928581787,0.3177499,129.19921875,-318.27408,-50.35118,8.013769,67.733604,-100.342735,89.8004,-49.06142,20.501194,-3.1109216,6.9301357,-6.5235467,13.258229,-11.938431,9.844016,-3.0087378,-0.7689512,9.096411,-6.851746,10.362728,-5.79188,9.448991,-6.048371,8.112633,-3.6793,5.1877174,-1.269072,2.1724436,4.852714,-3.1829526,11.479295,-6.3502836,6.1827793,-1.8746986,4.446645,-2.75076,5.8770375,-2.1986938,1.5944524,3.9954731,-1.3621055
sneezing,0.018204620432134572,0.010123093,1410.520571641513,1456.1929326572872,3060.2128951566124,0.15373334,207.4176791464969,-540.0377,13.542228,-0.9283902,3.823872,1.2048436,3.6565456,1.1297102,0.07843167,-1.434844,-0.33222958,-0.84938633,-0.7946363,-0.50638056,-0.0032463914,-1.5728046,-0.12547989,0.00151322,0.14387742,0.030321088,-0.27478835,-0.33268866,0.2252319,0.1546517,0.454989,0.19463156,0.0842601,-0.11722661,0.24453528,0.34225538,0.10787747,-0.07131036,0.13767545,-0.09408521,-0.74121857,-0.9655389,-0.5741017,-0.7341437,-0.56077635,-0.28741968,-0.331608
dog,0.02614853719547564,0.07198205,1143.7256543001388,1733.6891705092364,1962.7189901754641,0.43122184,107.4509148711437,-370.82617,154.76208,42.254974,-1.2048646,-2.4832277,-7.971534,-10.472537,-5.8924375,-4.103652,-6.4893365,-9.53849,-9.163576,-2.6438248,1.4873358,-2.6681297,-3.8322935,-0.30247763,-1.309939,-1.6690077,1.7947812,2.918683,2.2242913,-0.46142742,-4.8883295,-4.654988,-1.662015,-3.6047633,-6.747669,-3.971294,-1.6150084,-3.9004765,-2.2267148,0.64865124,-2.262642,-2.493221,0.9545864,1.235871,1.2780056,1.2028468,0.026815923
hen,0.057621719112529,0.13052906,2203.6501537571794,2564.1883323000075,3539.838765226218,0.31449074,130.48384036552733,-257.18768,132.93385,-40.337986,-18.580343,-1.0975461,-2.497002,-5.435942,5.4109764,6.546796,1.9358379,0.31136066,6.5811057,8.577464,10.056775,6.991011,0.2912455,-7.026745,-5.7787642,-1.2570436,-2.0548823,-1.7592816,-3.1868906,-1.565017,1.8279824,3.2271397,4.4259324,5.1675224,1.0012217,-0.30388102,-0.7280691,-0.638578,2.5055025,2.8282104,1.8266482,-0.035983127,1.1303626,3.4977994,2.590159,0.9285154,0.3187799
vacuum_cleaner,0.14527330155162413,0.0745777,4817.435687372018,4071.429211714357,9253.881552711717,0.26547092,127.72963338591477,-124.14052,82.08727,-67.561935,33.145996,-33.874035,17.051651,-32.37471,-6.586821,-44.449238,10.358911,-21.861324,8.78271,-11.155018,8.93448,-14.552673,9.372041,-14.186987,5.561892,-19.337334,-7.9242406,-16.3788,1.9201757,-12.390409,3.0336497,-7.854312,0.91147864,3.5841105,-0.14739484,-1.6938822,-0.07350615,-2.4707465,-7.36132,-2.1265805,-8.954101,-4.280915,-7.953593,-2.9730341,-2.3183692,6.639926,-2.9253304
can_opening,0.07029324064675174,0.013812659,3572.188395022733,3639.640181459667,7952.596613979118,0.5499843,126.41893135990352,-542.0968,46.3789,4.3301015,24.587713,4.79306,12.435627,3.4051223,9.816039,4.327766,5.4999156,0.48293063,7.734561,3.2139897,4.262985,1.9969137,3.0990248,2.5177941,3.6688592,1.8559304,3.9385712,-0.6570147,1.6725235,1.8552685,2.6229703,-0.79152834,0.6594064,2.0934486,1.4195405,0.59461987,1.0524044,0.549598,0.3411268,0.9492401,-0.22759297,1.8573256,0.9040202,0.08610913,-0.23517008,0.38542667,-0.92184633
crying_baby,0.15970308874709976,0.054871462,4061.226102194708,3222.8384350263977,7248.895532736369,0.35812768,124.88393350521125,-361.05267,50.63973,-83.935844,13.248786,-27.657465,-24.42218,-6.0131288,6.2965837,-11.412617,2.5036325,-9.878401,-2.3236494,-11.778387,-12.224925,-0.20094714,1.907222,2.0395172,4.1188316,12.498884,10.128759,5.3911624,2.3973749,-0.080480024,-4.32027,1.2060635,-4.288112,2.6702893,-6.0502515,-2.930095,-5.2205977,-0.16487217,1.5372094,-1.2322463,2.1646976,-0.22560604,5.4393616,-3.2696626,5.243215,-0.73675907,1.0592059
crying_baby,0.13315237093967516,0.053543888,3897.2899587180946,2657.6896923881213,6381.122435107309,0.31603226,130.0394724049515,-332.70975,32.364155,-112.74825,14.207466,-24.251564,-26.073618,-2.8068955,-2.7590132,-6.071574,2.157032,-10.177322,-4.309746,-17.085478,-17.106428,2.6191628,2.0788088,6.952857,6.5618567,13.028864,12.834719,0.70389664,-0.03333511,-4.820446,-2.611646,3.2233903,-1.7779936,0.2803,-9.306757,-5.2970853,-4.3655305,0.40217566,0.29213098,-2.86715,1.5989352,5.017993,9.16369,-0.84764254,2.0675294,-3.9379144,-0.30352837
keyboard_typing,0.15292946091937354,0.0116211185,4883.370030751745,4522.200892551427,10297.667352450697,0.54160863,116.50302445516684,-401.3437,92.68037,-35.090702,14.1184225,-24.734356,12.575954,-14.337481,6.0443664,-3.9822407,5.24428,-2.9649777,-9.208289,-10.856048,1.5365433,-8.512081,2.4286804,-6.922687,-0.42489737,-5.514462,-3.0620887,-4.759814,-1.7743838,-4.2273746,0.34957564,-5.9703326,2.5522254,-0.79185325,0.7559763,1.4320943,4.442457,1.8375808,3.0094428,-0.82851607,-1.5311451,-0.5375345,-1.3264754,-0.68325716,0.046724156,2.2967649,0.69880843
pouring_water,0.009477867604408352,0.030609887,1156.1306582987097,1520.454143827311,2778.432696490719,0.25003558,134.52258401416796,-551.5347,33.149372,-8.748835,8.977053,-1.6797123,0.08399025,-0.96658814,3.786968,4.2849417,4.0782857,0.66347337,3.1217525,0.3779953,4.517304,0.40378883,4.4090858,1.0529854,1.6826072,-0.014540139,0.98708564,0.4473879,0.46518087,1.9669654,1.7506073,0.72939384,0.7134738,2.352934,1.8444144,1.659854,1.8642263,1.2588412,0.2933727,1.3142987,0.12432951,0.7553425,0.02064831,0.96714526,1.3144374,1.5970871,0.506526
sea_waves,0.07827907482598608,0.10581628,3276.008570587872,3709.0705197044267,7617.657881380511,0.63066673,124.54535768349274,-112.3637,148.63086,-44.089634,46.181087,-23.375755,38.30812,-35.193295,19.812773,-20.906477,6.2623715,-8.416545,3.1595778,-9.405507,1.5865291,1.4178631,-6.5916276,2.6034374,-6.5264487,5.105528,-5.802545,5.617336,-7.218742,5.375156,-5.9042387,2.6096091,-3.8376913,2.0823562,-2.507113,0.03899258,0.53583604,-2.4844987,1.5747917,-4.190595,2.521281,-4.7845635,3.3818486,-4.667135,2.7297833,-3.3418078,2.1837275
engine,0.03966180575696056,0.077253744,3464.010093416326,4269.601856496719,9230.299947433296,0.7316843,127.14908947115515,-242.16017,118.58902,-3.534588,55.777943,-21.940878,54.602196,-13.026431,28.36,-3.1024694,15.02142,11.141377,8.798761,9.0174265,3.4049098,5.7756653,2.1315353,7.722811,-1.6771982,7.1740837,-2.496352,3.1674147,-5.855788,4.010616,1.5730375,5.0784807,0.9340271,-0.029206349,1.509736,3.3680363,3.6809886,-3.7607453,0.8323985,-2.1547253,2.3472176,-2.816162,1.6572722,-1.3110977,0.6921857,-1.5378541,-1.7820561
brushing_teeth,0.11734157482598608,0.032912027,2946.235375643612,2067.8359461173686,5321.698833562935,0.5171496,121.99151596623418,-311.17734,167.59113,-116.11421,40.07149,0.6818014,-11.270906,36.834736,-18.925379,10.793936,12.80177,-9.339149,14.132021,-10.70556,3.462698,13.455201,-15.256409,3.9901,2.7547026,-1.6791177,6.254989,-9.061122,2.698515,3.6547937,-6.3376355,3.388521,-3.7495077,1.2451823,4.264909,-7.1571093,2.2216008,0.76093835,-2.5898285,1.8690236,-3.6181545,2.0454264,1.4444209,-3.6951141,2.1206512,0.017477553,1.1406184
train,0.03581673252610209,0.098441,1839.231248856907,2591.8506871059853,3917.1944107091067,0.6118977,127.04195993976786,-178.31392,187.6742,-30.138596,49.924522,-16.101885,16.387972,-6.880577,8.157506,-9.676317,9.114965,-6.6160636,-0.27446046,-0.79115003,-0.8760661,1.0934525,-3.1704805,3.5269086,-3.1087153,-0.14806233,-3.2259998,1.6189629,-3.1697588,0.5828605,-3.2244463,2.3427408,-1.9324479,0.9892724,1.4367398,-1.1092596,1.9545846,-0.63172734,-1.4815558,-1.8802598,1.6407033,-0.97630644,-1.2251698,-3.5952857,0.18073049,-1.188031,-0.5277465
engine,0.005210221505220418,0.21401,537.15114880392,1526.8787192323584,434.06141241299304,0.7243079,143.90010660312285,-300.1571,177.63571,28.52795,51.072765,21.842512,21.900967,31.285034,4.968814,11.18796,18.668133,10.770408,9.081242,7.8297777,4.2619815,0.7089539,-1.1478617,-2.7266624,-2.3295224,0.3992456,-3.2746763,-4.842669,0.27808392,0.588571,-1.7444639,-3.4062536,-3.2113018,1.4605633,0.9570925,-2.573054,-0.7218164,-2.0127869,-2.4731414,-0.8079123,-2.509979,-3.2158577,-2.2878768,-0.8671113,-2.2451532,-2.2838054,-2.2234268
keyboard_typing,0.031140108396171692,0.05207266,2414.899217432635,3430.0475100711824,5290.323307895882,0.6556246,115.80475820078232,-324.55475,115.82339,5.082438,37.401176,17.848135,17.025795,1.7331067,14.64,6.5673056,2.658654,5.307677,4.1579747,1.853807,3.8175757,0.92015773,5.4361687,2.1948528,1.4602413,1.1134021,3.516427,2.1153283,0.7556371,1.7552167,0.9970119,-0.049822886,-1.1565064,-0.49732664,-0.48902324,0.14776222,-0.1691309,0.5688948,0.98726094,1.800654,0.46656784,1.0702257,0.9873376,1.3601348,1.2804734,2.1113687,2.183241
clock_tick,0.09615288754350348,0.003478328,4515.102067783221,4648.346356887096,9575.430729770882,0.5554948,60.09265988372091,-606.1743,53.399204,-1.071928,28.869612,2.7231255,15.905514,4.5265574,-6.0287313,-11.578163,-7.33491,-4.522497,1.0423393,1.6543338,1.3732398,2.718568,-1.4243006,-2.0580869,-4.4817615,-3.827447,-5.1852164,-3.294296,-0.40859482,-1.4664819,-0.84292454,-1.2678157,1.2271487,1.862912,0.23170044,0.6738016,1.1948361,0.2260129,-1.4804037,2.6740146,0.77137667,0.24326889,2.7606242,-0.07753199,-0.6982867,0.69650275,2.0836608
clock_tick,0.10662431119489559,0.004588306,3949.320286945313,4531.119698668658,8508.812740175465,0.49564758,74.88395314673707,-624.0486,61.77874,8.755634,40.051037,14.374705,11.061483,2.2224782,15.510131,0.26441705,3.4167736,10.412978,10.950908,12.000695,19.392359,8.849145,10.980505,1.9471661,-6.2771807,-4.5487413,3.9482548,4.176584,6.132737,5.5450654,0.17285185,4.1480255,-9.275309,-2.4568183,-0.874824,-1.324747,2.8046846,3.0933297,11.294818,8.06086,7.5570865,-3.3952274,-3.1838603,-7.4028826,9.587457,1.2938104,-5.909286
coughing,0.09586513014791183,0.039866533,4179.412241743809,4137.578819775884,8913.796834215487,0.44195822,119.18837988031191,-382.25446,78.1947,-17.320091,18.191961,-6.116301,16.415833,-7.4630966,9.626334,-13.704051,-8.914306,15.656143,14.450768,4.671063,-0.8640545,-3.5253882,-4.4171667,-3.3066146,-4.417601,-2.877059,-6.601675,-0.35932252,-0.7195157,-2.5965512,2.6969206,-1.9450942,-3.3887,3.3928227,0.41071072,-6.274151,-3.5043519,-0.14149475,-1.0643182,-3.3652513,-6.167843,-1.0910649,-2.8555412,-2.4278197,0.6002961,0.10140097,-0.06500723
